0.037037, 0.040123, 0.043210, 0.046296, 0.049383, 0.052469, 0.055556, 0.058642, 0.061728, 0.064815, 0.074074, 0.083333, 0.092593, 0.101852, 0.111111, 0.120370, 0.129630, 0.138889, 0.148148, 0.163580, 0.179012, 0.194444, 0.209877, 0.225309, 0.240741, 0.256173, 0.271605, 0.287037, 0.308642, 0.330247, 0.351852, 0.373457, 0.395062, 0.416667, 0.438272, 0.459877, 0.481481, 0.509259, 0.537037, 0.564815, 0.592593, 0.620370, 0.648148, 0.675926, 0.703704, 0.731481, 0.765432, 0.799383, 0.833333, 0.867284, 0.901235, 0.935185, 0.969136, 1.003086, 1.037037
0.046296, 0.049383, 0.052469, 0.055556, 0.058642, 0.061728, 0.064815, 0.067901, 0.070988, 0.074074, 0.083333, 0.092593, 0.101852, 0.111111, 0.120370, 0.129630, 0.138889, 0.148148, 0.157407, 0.172840, 0.188272, 0.203704, 0.219136, 0.234568, 0.250000, 0.265432, 0.280864, 0.296296, 0.317901, 0.339506, 0.361111, 0.382716, 0.404321, 0.425926, 0.447531, 0.469136, 0.490741, 0.518519, 0.546296, 0.574074, 0.601852, 0.629630, 0.657407, 0.685185, 0.712963, 0.740741, 0.774691, 0.808642, 0.842593, 0.876543, 0.910494, 0.944444, 0.978395, 1.012346, 1.046296
0.055556, 0.058642, 0.061728, 0.064815, 0.067901, 0.070988, 0.074074, 0.077160, 0.080247, 0.083333, 0.092593, 0.101852, 0.111111, 0.120370, 0.129630, 0.138889, 0.148148, 0.157407, 0.166667, 0.182099, 0.197531, 0.212963, 0.228395, 0.243827, 0.259259, 0.274691, 0.290123, 0.305556, 0.327160, 0.348765, 0.370370, 0.391975, 0.413580, 0.435185, 0.456790, 0.478395, 0.500000, 0.527778, 0.555556, 0.583333, 0.611111, 0.638889, 0.666667, 0.694444, 0.722222, 0.750000, 0.783951, 0.817901, 0.851852, 0.885802, 0.919753, 0.953704, 0.987654, 1.021605, 1.055556
0.064815, 0.067901, 0.070988, 0.074074, 0.077160, 0.080247, 0.083333, 0.086420, 0.089506, 0.092593, 0.101852, 0.111111, 0.120370, 0.129630, 0.138889, 0.148148, 0.157407, 0.166667, 0.175926, 0.191358, 0.206790, 0.222222, 0.237654, 0.253086, 0.268519, 0.283951, 0.299383, 0.314815, 0.336420, 0.358025, 0.379630, 0.401235, 0.422840, 0.444444, 0.466049, 0.487654, 0.509259, 0.537037, 0.564815, 0.592593, 0.620370, 0.648148, 0.675926, 0.703704, 0.731481, 0.759259, 0.793210, 0.827160, 0.861111, 0.895062, 0.929012, 0.962963, 0.996914, 1.030864, 1.064815
0.074074, 0.077160, 0.080247, 0.083333, 0.086420, 0.089506, 0.092593, 0.095679, 0.098765, 0.101852, 0.111111, 0.120370, 0.129630, 0.138889, 0.148148, 0.157407, 0.166667, 0.175926, 0.185185, 0.200617, 0.216049, 0.231481, 0.246914, 0.262346, 0.277778, 0.293210, 0.308642, 0.324074, 0.345679, 0.367284, 0.388889, 0.410494, 0.432099, 0.453704, 0.475309, 0.496914, 0.518519, 0.546296, 0.574074, 0.601852, 0.629630, 0.657407, 0.685185, 0.712963, 0.740741, 0.768519, 0.802469, 0.836420, 0.870370, 0.904321, 0.938272, 0.972222, 1.006173, 1.040123, 1.074074
0.083333, 0.086420, 0.089506, 0.092593, 0.095679, 0.098765, 0.101852, 0.104938, 0.108025, 0.111111, 0.120370, 0.129630, 0.138889, 0.148148, 0.157407, 0.166667, 0.175926, 0.185185, 0.194444, 0.209877, 0.225309, 0.240741, 0.256173, 0.271605, 0.287037, 0.302469, 0.317901, 0.333333, 0.354938, 0.376543, 0.398148, 0.419753, 0.441358, 0.462963, 0.484568, 0.506173, 0.527778, 0.555556, 0.583333, 0.611111, 0.638889, 0.666667, 0.694444, 0.722222, 0.750000, 0.777778, 0.811728, 0.845679, 0.879630, 0.913580, 0.947531, 0.981481, 1.015432, 1.049383, 1.083333
0.092593, 0.095679, 0.098765, 0.101852, 0.104938, 0.108025, 0.111111, 0.114198, 0.117284, 0.120370, 0.129630, 0.138889, 0.148148, 0.157407, 0.166667, 0.175926, 0.185185, 0.194444, 0.203704, 0.219136, 0.234568, 0.250000, 0.265432, 0.280864, 0.296296, 0.311728, 0.327160, 0.342593, 0.364198, 0.385802, 0.407407, 0.429012, 0.450617, 0.472222, 0.493827, 0.515432, 0.537037, 0.564815, 0.592593, 0.620370, 0.648148, 0.675926, 0.703704, 0.731481, 0.759259, 0.787037, 0.820988, 0.854938, 0.888889, 0.922840, 0.956790, 0.990741, 1.024691, 1.058642, 1.092593
0.101852, 0.104938, 0.108025, 0.111111, 0.114198, 0.117284, 0.120370, 0.123457, 0.126543, 0.129630, 0.138889, 0.148148, 0.157407, 0.166667, 0.175926, 0.185185, 0.194444, 0.203704, 0.212963, 0.228395, 0.243827, 0.259259, 0.274691, 0.290123, 0.305556, 0.320988, 0.336420, 0.351852, 0.373457, 0.395062, 0.416667, 0.438272, 0.459877, 0.481481, 0.503086, 0.524691, 0.546296, 0.574074, 0.601852, 0.629630, 0.657407, 0.685185, 0.712963, 0.740741, 0.768519, 0.796296, 0.830247, 0.864198, 0.898148, 0.932099, 0.966049, 1.000000, 1.033951, 1.067901, 1.101852
0.111111, 0.114198, 0.117284, 0.120370, 0.123457, 0.126543, 0.129630, 0.132716, 0.135802, 0.138889, 0.148148, 0.157407, 0.166667, 0.175926, 0.185185, 0.194444, 0.203704, 0.212963, 0.222222, 0.237654, 0.253086, 0.268519, 0.283951, 0.299383, 0.314815, 0.330247, 0.345679, 0.361111, 0.382716, 0.404321, 0.425926, 0.447531, 0.469136, 0.490741, 0.512346, 0.533951, 0.555556, 0.583333, 0.611111, 0.638889, 0.666667, 0.694444, 0.722222, 0.750000, 0.777778, 0.805556, 0.839506, 0.873457, 0.907407, 0.941358, 0.975309, 1.009259, 1.043210, 1.077160, 1.111111
0.126543, 0.129630, 0.132716, 0.135802, 0.138889, 0.141975, 0.145062, 0.148148, 0.151235, 0.154321, 0.163580, 0.172840, 0.182099, 0.191358, 0.200617, 0.209877, 0.219136, 0.228395, 0.237654, 0.253086, 0.268519, 0.283951, 0.299383, 0.314815, 0.330247, 0.345679, 0.361111, 0.376543, 0.398148, 0.419753, 0.441358, 0.462963, 0.484568, 0.506173, 0.527778, 0.549383, 0.570988, 0.598765, 0.626543, 0.654321, 0.682099, 0.709877, 0.737654, 0.765432, 0.793210, 0.820988, 0.854938, 0.888889, 0.922840, 0.956790, 0.990741, 1.024691, 1.058642, 1.092593, 1.126543
0.141975, 0.145062, 0.148148, 0.151235, 0.154321, 0.157407, 0.160494, 0.163580, 0.166667, 0.169753, 0.179012, 0.188272, 0.197531, 0.206790, 0.216049, 0.225309, 0.234568, 0.243827, 0.253086, 0.268519, 0.283951, 0.299383, 0.314815, 0.330247, 0.345679, 0.361111, 0.376543, 0.391975, 0.413580, 0.435185, 0.456790, 0.478395, 0.500000, 0.521605, 0.543210, 0.564815, 0.586420, 0.614198, 0.641975, 0.669753, 0.697531, 0.725309, 0.753086, 0.780864, 0.808642, 0.836420, 0.870370, 0.904321, 0.938272, 0.972222, 1.006173, 1.040123, 1.074074, 1.108025, 1.141975
0.157407, 0.160494, 0.163580, 0.166667, 0.169753, 0.172840, 0.175926, 0.179012, 0.182099, 0.185185, 0.194444, 0.203704, 0.212963, 0.222222, 0.231481, 0.240741, 0.250000, 0.259259, 0.268519, 0.283951, 0.299383, 0.314815, 0.330247, 0.345679, 0.361111, 0.376543, 0.391975, 0.407407, 0.429012, 0.450617, 0.472222, 0.493827, 0.515432, 0.537037, 0.558642, 0.580247, 0.601852, 0.629630, 0.657407, 0.685185, 0.712963, 0.740741, 0.768519, 0.796296, 0.824074, 0.851852, 0.885802, 0.919753, 0.953704, 0.987654, 1.021605, 1.055556, 1.089506, 1.123457, 1.157407
0.172840, 0.175926, 0.179012, 0.182099, 0.185185, 0.188272, 0.191358, 0.194444, 0.197531, 0.200617, 0.209877, 0.219136, 0.228395, 0.237654, 0.246914, 0.256173, 0.265432, 0.274691, 0.283951, 0.299383, 0.314815, 0.330247, 0.345679, 0.361111, 0.376543, 0.391975, 0.407407, 0.422840, 0.444444, 0.466049, 0.487654, 0.509259, 0.530864, 0.552469, 0.574074, 0.595679, 0.617284, 0.645062, 0.672840, 0.700617, 0.728395, 0.756173, 0.783951, 0.811728, 0.839506, 0.867284, 0.901235, 0.935185, 0.969136, 1.003086, 1.037037, 1.070988, 1.104938, 1.138889, 1.172840
0.188272, 0.191358, 0.194444, 0.197531, 0.200617, 0.203704, 0.206790, 0.209877, 0.212963, 0.216049, 0.225309, 0.234568, 0.243827, 0.253086, 0.262346, 0.271605, 0.280864, 0.290123, 0.299383, 0.314815, 0.330247, 0.345679, 0.361111, 0.376543, 0.391975, 0.407407, 0.422840, 0.438272, 0.459877, 0.481481, 0.503086, 0.524691, 0.546296, 0.567901, 0.589506, 0.611111, 0.632716, 0.660494, 0.688272, 0.716049, 0.743827, 0.771605, 0.799383, 0.827160, 0.854938, 0.882716, 0.916667, 0.950617, 0.984568, 1.018519, 1.052469, 1.086420, 1.120370, 1.154321, 1.188272
0.203704, 0.206790, 0.209877, 0.212963, 0.216049, 0.219136, 0.222222, 0.225309, 0.228395, 0.231481, 0.240741, 0.250000, 0.259259, 0.268519, 0.277778, 0.287037, 0.296296, 0.305556, 0.314815, 0.330247, 0.345679, 0.361111, 0.376543, 0.391975, 0.407407, 0.422840, 0.438272, 0.453704, 0.475309, 0.496914, 0.518519, 0.540123, 0.561728, 0.583333, 0.604938, 0.626543, 0.648148, 0.675926, 0.703704, 0.731481, 0.759259, 0.787037, 0.814815, 0.842593, 0.870370, 0.898148, 0.932099, 0.966049, 1.000000, 1.033951, 1.067901, 1.101852, 1.135802, 1.169753, 1.203704
0.219136, 0.222222, 0.225309, 0.228395, 0.231481, 0.234568, 0.237654, 0.240741, 0.243827, 0.246914, 0.256173, 0.265432, 0.274691, 0.283951, 0.293210, 0.302469, 0.311728, 0.320988, 0.330247, 0.345679, 0.361111, 0.376543, 0.391975, 0.407407, 0.422840, 0.438272, 0.453704, 0.469136, 0.490741, 0.512346, 0.533951, 0.555556, 0.577160, 0.598765, 0.620370, 0.641975, 0.663580, 0.691358, 0.719136, 0.746914, 0.774691, 0.802469, 0.830247, 0.858025, 0.885802, 0.913580, 0.947531, 0.981481, 1.015432, 1.049383, 1.083333, 1.117284, 1.151235, 1.185185, 1.219136
0.234568, 0.237654, 0.240741, 0.243827, 0.246914, 0.250000, 0.253086, 0.256173, 0.259259, 0.262346, 0.271605, 0.280864, 0.290123, 0.299383, 0.308642, 0.317901, 0.327160, 0.336420, 0.345679, 0.361111, 0.376543, 0.391975, 0.407407, 0.422840, 0.438272, 0.453704, 0.469136, 0.484568, 0.506173, 0.527778, 0.549383, 0.570988, 0.592593, 0.614198, 0.635802, 0.657407, 0.679012, 0.706790, 0.734568, 0.762346, 0.790123, 0.817901, 0.845679, 0.873457, 0.901235, 0.929012, 0.962963, 0.996914, 1.030864, 1.064815, 1.098765, 1.132716, 1.166667, 1.200617, 1.234568
0.250000, 0.253086, 0.256173, 0.259259, 0.262346, 0.265432, 0.268519, 0.271605, 0.274691, 0.277778, 0.287037, 0.296296, 0.305556, 0.314815, 0.324074, 0.333333, 0.342593, 0.351852, 0.361111, 0.376543, 0.391975, 0.407407, 0.422840, 0.438272, 0.453704, 0.469136, 0.484568, 0.500000, 0.521605, 0.543210, 0.564815, 0.586420, 0.608025, 0.629630, 0.651235, 0.672840, 0.694444, 0.722222, 0.750000, 0.777778, 0.805556, 0.833333, 0.861111, 0.888889, 0.916667, 0.944444, 0.978395, 1.012346, 1.046296, 1.080247, 1.114198, 1.148148, 1.182099, 1.216049, 1.250000
0.271605, 0.274691, 0.277778, 0.280864, 0.283951, 0.287037, 0.290123, 0.293210, 0.296296, 0.299383, 0.308642, 0.317901, 0.327160, 0.336420, 0.345679, 0.354938, 0.364198, 0.373457, 0.382716, 0.398148, 0.413580, 0.429012, 0.444444, 0.459877, 0.475309, 0.490741, 0.506173, 0.521605, 0.543210, 0.564815, 0.586420, 0.608025, 0.629630, 0.651235, 0.672840, 0.694444, 0.716049, 0.743827, 0.771605, 0.799383, 0.827160, 0.854938, 0.882716, 0.910494, 0.938272, 0.966049, 1.000000, 1.033951, 1.067901, 1.101852, 1.135802, 1.169753, 1.203704, 1.237654, 1.271605
0.293210, 0.296296, 0.299383, 0.302469, 0.305556, 0.308642, 0.311728, 0.314815, 0.317901, 0.320988, 0.330247, 0.339506, 0.348765, 0.358025, 0.367284, 0.376543, 0.385802, 0.395062, 0.404321, 0.419753, 0.435185, 0.450617, 0.466049, 0.481481, 0.496914, 0.512346, 0.527778, 0.543210, 0.564815, 0.586420, 0.608025, 0.629630, 0.651235, 0.672840, 0.694444, 0.716049, 0.737654, 0.765432, 0.793210, 0.820988, 0.848765, 0.876543, 0.904321, 0.932099, 0.959877, 0.987654, 1.021605, 1.055556, 1.089506, 1.123457, 1.157407, 1.191358, 1.225309, 1.259259, 1.293210
0.314815, 0.317901, 0.320988, 0.324074, 0.327160, 0.330247, 0.333333, 0.336420, 0.339506, 0.342593, 0.351852, 0.361111, 0.370370, 0.379630, 0.388889, 0.398148, 0.407407, 0.416667, 0.425926, 0.441358, 0.456790, 0.472222, 0.487654, 0.503086, 0.518519, 0.533951, 0.549383, 0.564815, 0.586420, 0.608025, 0.629630, 0.651235, 0.672840, 0.694444, 0.716049, 0.737654, 0.759259, 0.787037, 0.814815, 0.842593, 0.870370, 0.898148, 0.925926, 0.953704, 0.981481, 1.009259, 1.043210, 1.077160, 1.111111, 1.145062, 1.179012, 1.212963, 1.246914, 1.280864, 1.314815
0.336420, 0.339506, 0.342593, 0.345679, 0.348765, 0.351852, 0.354938, 0.358025, 0.361111, 0.364198, 0.373457, 0.382716, 0.391975, 0.401235, 0.410494, 0.419753, 0.429012, 0.438272, 0.447531, 0.462963, 0.478395, 0.493827, 0.509259, 0.524691, 0.540123, 0.555556, 0.570988, 0.586420, 0.608025, 0.629630, 0.651235, 0.672840, 0.694444, 0.716049, 0.737654, 0.759259, 0.780864, 0.808642, 0.836420, 0.864198, 0.891975, 0.919753, 0.947531, 0.975309, 1.003086, 1.030864, 1.064815, 1.098765, 1.132716, 1.166667, 1.200617, 1.234568, 1.268519, 1.302469, 1.336420
0.358025, 0.361111, 0.364198, 0.367284, 0.370370, 0.373457, 0.376543, 0.379630, 0.382716, 0.385802, 0.395062, 0.404321, 0.413580, 0.422840, 0.432099, 0.441358, 0.450617, 0.459877, 0.469136, 0.484568, 0.500000, 0.515432, 0.530864, 0.546296, 0.561728, 0.577160, 0.592593, 0.608025, 0.629630, 0.651235, 0.672840, 0.694444, 0.716049, 0.737654, 0.759259, 0.780864, 0.802469, 0.830247, 0.858025, 0.885802, 0.913580, 0.941358, 0.969136, 0.996914, 1.024691, 1.052469, 1.086420, 1.120370, 1.154321, 1.188272, 1.222222, 1.256173, 1.290123, 1.324074, 1.358025
0.379630, 0.382716, 0.385802, 0.388889, 0.391975, 0.395062, 0.398148, 0.401235, 0.404321, 0.407407, 0.416667, 0.425926, 0.435185, 0.444444, 0.453704, 0.462963, 0.472222, 0.481481, 0.490741, 0.506173, 0.521605, 0.537037, 0.552469, 0.567901, 0.583333, 0.598765, 0.614198, 0.629630, 0.651235, 0.672840, 0.694444, 0.716049, 0.737654, 0.759259, 0.780864, 0.802469, 0.824074, 0.851852, 0.879630, 0.907407, 0.935185, 0.962963, 0.990741, 1.018519, 1.046296, 1.074074, 1.108025, 1.141975, 1.175926, 1.209877, 1.243827, 1.277778, 1.311728, 1.345679, 1.379630
0.401235, 0.404321, 0.407407, 0.410494, 0.413580, 0.416667, 0.419753, 0.422840, 0.425926, 0.429012, 0.438272, 0.447531, 0.456790, 0.466049, 0.475309, 0.484568, 0.493827, 0.503086, 0.512346, 0.527778, 0.543210, 0.558642, 0.574074, 0.589506, 0.604938, 0.620370, 0.635802, 0.651235, 0.672840, 0.694444, 0.716049, 0.737654, 0.759259, 0.780864, 0.802469, 0.824074, 0.845679, 0.873457, 0.901235, 0.929012, 0.956790, 0.984568, 1.012346, 1.040123, 1.067901, 1.095679, 1.129630, 1.163580, 1.197531, 1.231481, 1.265432, 1.299383, 1.333333, 1.367284, 1.401235
0.422840, 0.425926, 0.429012, 0.432099, 0.435185, 0.438272, 0.441358, 0.444444, 0.447531, 0.450617, 0.459877, 0.469136, 0.478395, 0.487654, 0.496914, 0.506173, 0.515432, 0.524691, 0.533951, 0.549383, 0.564815, 0.580247, 0.595679, 0.611111, 0.626543, 0.641975, 0.657407, 0.672840, 0.694444, 0.716049, 0.737654, 0.759259, 0.780864, 0.802469, 0.824074, 0.845679, 0.867284, 0.895062, 0.922840, 0.950617, 0.978395, 1.006173, 1.033951, 1.061728, 1.089506, 1.117284, 1.151235, 1.185185, 1.219136, 1.253086, 1.287037, 1.320988, 1.354938, 1.388889, 1.422840
0.444444, 0.447531, 0.450617, 0.453704, 0.456790, 0.459877, 0.462963, 0.466049, 0.469136, 0.472222, 0.481481, 0.490741, 0.500000, 0.509259, 0.518519, 0.527778, 0.537037, 0.546296, 0.555556, 0.570988, 0.586420, 0.601852, 0.617284, 0.632716, 0.648148, 0.663580, 0.679012, 0.694444, 0.716049, 0.737654, 0.759259, 0.780864, 0.802469, 0.824074, 0.845679, 0.867284, 0.888889, 0.916667, 0.944444, 0.972222, 1.000000, 1.027778, 1.055556, 1.083333, 1.111111, 1.138889, 1.172840, 1.206790, 1.240741, 1.274691, 1.308642, 1.342593, 1.376543, 1.410494, 1.444444
0.472222, 0.475309, 0.478395, 0.481481, 0.484568, 0.487654, 0.490741, 0.493827, 0.496914, 0.500000, 0.509259, 0.518519, 0.527778, 0.537037, 0.546296, 0.555556, 0.564815, 0.574074, 0.583333, 0.598765, 0.614198, 0.629630, 0.645062, 0.660494, 0.675926, 0.691358, 0.706790, 0.722222, 0.743827, 0.765432, 0.787037, 0.808642, 0.830247, 0.851852, 0.873457, 0.895062, 0.916667, 0.944444, 0.972222, 1.000000, 1.027778, 1.055556, 1.083333, 1.111111, 1.138889, 1.166667, 1.200617, 1.234568, 1.268519, 1.302469, 1.336420, 1.370370, 1.404321, 1.438272, 1.472222
0.500000, 0.503086, 0.506173, 0.509259, 0.512346, 0.515432, 0.518519, 0.521605, 0.524691, 0.527778, 0.537037, 0.546296, 0.555556, 0.564815, 0.574074, 0.583333, 0.592593, 0.601852, 0.611111, 0.626543, 0.641975, 0.657407, 0.672840, 0.688272, 0.703704, 0.719136, 0.734568, 0.750000, 0.771605, 0.793210, 0.814815, 0.836420, 0.858025, 0.879630, 0.901235, 0.922840, 0.944444, 0.972222, 1.000000, 1.027778, 1.055556, 1.083333, 1.111111, 1.138889, 1.166667, 1.194444, 1.228395, 1.262346, 1.296296, 1.330247, 1.364198, 1.398148, 1.432099, 1.466049, 1.500000
0.527778, 0.530864, 0.533951, 0.537037, 0.540123, 0.543210, 0.546296, 0.549383, 0.552469, 0.555556, 0.564815, 0.574074, 0.583333, 0.592593, 0.601852, 0.611111, 0.620370, 0.629630, 0.638889, 0.654321, 0.669753, 0.685185, 0.700617, 0.716049, 0.731481, 0.746914, 0.762346, 0.777778, 0.799383, 0.820988, 0.842593, 0.864198, 0.885802, 0.907407, 0.929012, 0.950617, 0.972222, 1.000000, 1.027778, 1.055556, 1.083333, 1.111111, 1.138889, 1.166667, 1.194444, 1.222222, 1.256173, 1.290123, 1.324074, 1.358025, 1.391975, 1.425926, 1.459877, 1.493827, 1.527778
0.555556, 0.558642, 0.561728, 0.564815, 0.567901, 0.570988, 0.574074, 0.577160, 0.580247, 0.583333, 0.592593, 0.601852, 0.611111, 0.620370, 0.629630, 0.638889, 0.648148, 0.657407, 0.666667, 0.682099, 0.697531, 0.712963, 0.728395, 0.743827, 0.759259, 0.774691, 0.790123, 0.805556, 0.827160, 0.848765, 0.870370, 0.891975, 0.913580, 0.935185, 0.956790, 0.978395, 1.000000, 1.027778, 1.055556, 1.083333, 1.111111, 1.138889, 1.166667, 1.194444, 1.222222, 1.250000, 1.283951, 1.317901, 1.351852, 1.385802, 1.419753, 1.453704, 1.487654, 1.521605, 1.555556
0.583333, 0.586420, 0.589506, 0.592593, 0.595679, 0.598765, 0.601852, 0.604938, 0.608025, 0.611111, 0.620370, 0.629630, 0.638889, 0.648148, 0.657407, 0.666667, 0.675926, 0.685185, 0.694444, 0.709877, 0.725309, 0.740741, 0.756173, 0.771605, 0.787037, 0.802469, 0.817901, 0.833333, 0.854938, 0.876543, 0.898148, 0.919753, 0.941358, 0.962963, 0.984568, 1.006173, 1.027778, 1.055556, 1.083333, 1.111111, 1.138889, 1.166667, 1.194444, 1.222222, 1.250000, 1.277778, 1.311728, 1.345679, 1.379630, 1.413580, 1.447531, 1.481481, 1.515432, 1.549383, 1.583333
